144;151;173;204;land;false;marsh;1
145;169;164;222;land;true;forest;1
146;167;226;203;land;false;marsh;1
147;187;171;183;land;false;forest;1
148;200;239;194;land;false;marsh;1
149;119;187;214;land;false;marsh;1
150;178;188;220;land;false;marsh;1
151;227;210;191;land;false;urban;1
152;127;180;214;land;false;marsh;1
153;232;167;169;land;false;jungle;1
154;248;170;134;land;false;urban;1
155;240;134;181;land;false;marsh;1
156;232;156;239;land;false;marsh;1
157;124;252;173;land;false;urban;1
158;169;194;250;land;false;jungle;1
159;237;207;154;land;false;urban;1
160;48;236;244;land;false;marsh;1
161;166;108;251;land;false;marsh;1
162;242;153;195;land;false;plains;1
163;239;223;230;land;false;urban;1
164;248;188;253;land;false;plains;1
165;206;204;98;land;false;marsh;1
166;195;226;87;land;false;marsh;1
167;253;187;201;land;false;marsh;1
168;121;230;190;land;false;marsh;1
169;22;246;253;land;false;marsh;1
170;206;80;218;land;false;marsh;1
171;201;117;185;land;false;desert;1
172;211;186;136;land;false;urban;1
173;175;231;146;land;false;forest;1
174;160;246;184;land;false;marsh;1
175;190;110;224;land;false;urban;1
176;225;228;160;land;false;marsh;1
177;153;145;234;land;false;plains;1
178;182;179;244;land;false;urban;1
179;169;179;223;land;false;marsh;1
180;144;206;212;land;false;marsh;1
181;241;194;207;land;false;forest;1
182;244;193;114;land;true;marsh;1
183;218;133;159;land;false;jungle;1
184;195;233;139;land;true;marsh;1
185;84;246;225;land;false;marsh;1
186;172;252;238;land;false;forest;1
187;43;245;225;land;false;urban;1
188;230;192;86;land;false;marsh;1
189;235;167;124;land;false;urban;1
190;132;194;237;land;false;marsh;1
191;208;164;253;land;false;desert;1
192;212;150;210;land;true;forest;1
193;242;237;22;land;false;forest;1
194;184;155;232;land;false;desert;1
195;183;145;235;land;false;marsh;1
196;188;221;147;land;false;marsh;1
197;217;244;86;land;false;marsh;1
198;235;214;81;land;false;marsh;1
199;190;181;148;land;false;marsh;1
200;145;235;176;land;false;urban;1
201;107;250;234;land;false;marsh;1
202;155;137;241;land;true;marsh;1
203;245;232;78;land;false;marsh;1
204;185;169;167;land;false;marsh;1
205;184;175;177;land;false;marsh;1
206;239;209;176;land;false;marsh;1
207;229;58;231;land;false;marsh;1
208;89;229;240;land;false;marsh;1
209;143;232;235;land;false;jungle;1
210;237;223;78;land;false;marsh;1
211;209;91;233;land;false;marsh;1
212;146;251;209;land;false;marsh;1
213;190;62;251;land;false;marsh;1
214;188;241;212;land;false;jungle;1
215;202;112;212;land;false;urban;1
216;230;178;185;land;false;marsh;1
217;133;230;140;land;false;marsh;1
218;246;46;246;land;false;marsh;1
219;242;240;204;land;false;marsh;1
220;249;226;167;land;false;desert;1
221;134;157;217;land;false;desert;1
222;233;244;81;land;false;jungle;1
223;158;139;217;land;false;forest;1
224;148;157;198;land;false;marsh;1
225;225;218;105;land;true;marsh;1
226;231;140;246;land;false;marsh;1
227;161;123;220;land;false;marsh;1
228;95;238;232;land;true;marsh;1
229;120;234;199;land;false;plains;1
230;144;222;253;land;false;marsh;1
231;188;149;218;land;true;marsh;1
232;242;170;127;land;false;marsh;1
233;243;177;82;land;false;urban;1
234;207;162;186;land;true;marsh;1
235;87;184;234;land;true;marsh;1
236;122;245;205;land;true;hills;1
237;185;243;246;land;false;marsh;1
238;218;145;148;land;false;desert;1
239;238;131;253;land;false;desert;1
240;186;103;237;land;true;marsh;1
241;190;174;188;land;true;marsh;1
242;112;208;230;land;false;urban;1
243;197;97;225;land;false;urban;1
244;243;188;132;land;false;urban;1
245;128;213;164;land;false;marsh;1
246;204;132;254;land;false;marsh;1
247;214;144;144;land;false;marsh;1
248;232;202;229;land;false;desert;1
249;239;97;224;land;false;marsh;1
250;251;209;88;land;false;marsh;1
251;219;197;254;land;false;desert;1
252;207;119;211;land;false;marsh;1
253;191;68;251;land;false;marsh;1
254;252;191;138;land;false;marsh;1
255;243;147;239;land;false;marsh;1
256;237;176;91;land;false;marsh;1
257;198;125;200;land;false;urban;1
258;117;226;171;land;false;marsh;1
259;251;76;187;land;false;marsh;1
260;98;207;208;land;false;marsh;1
261;184;160;176;land;false;marsh;1
262;194;176;196;land;false;marsh;1
263;207;146;175;land;false;urban;1
264;83;223;227;land;false;plains;1
265;131;227;252;land;false;marsh;1
266;210;200;116;land;false;marsh;1
267;230;163;146;land;false;marsh;1
268;206;244;196;land;false;marsh;1
269;184;242;175;land;false;marsh;1
270;238;108;204;land;false;marsh;1
271;155;254;229;land;false;plains;1
272;246;216;43;land;false;marsh;1
273;238;158;248;land;false;urban;1
274;252;139;205;land;true;plains;1
275;239;216;166;land;true;plains;1
276;194;96;239;land;true;urban;1
277;173;202;253;land;false;marsh;1
278;180;217;198;land;false;marsh;1
279;161;221;230;land;false;plains;1
280;212;244;236;land;false;marsh;1
281;55;224;229;land;false;marsh;1
282;219;210;196;land;false;marsh;1
283;100;198;248;land;false;marsh;1
284;252;64;226;land;false;marsh;1
285;189;153;167;land;false;marsh;1
286;171;198;239;land;false;marsh;1
287;101;246;237;land;false;marsh;1
288;216;206;89;land;true;marsh;1
289;229;187;184;land;false;urban;1
290;136;227;201;land;false;marsh;1
291;82;250;173;land;false;marsh;1
292;213;196;239;land;false;marsh;1
293;249;253;143;land;false;plains;1
294;119;217;225;land;false;urban;1
295;199;219;254;land;false;urban;1
296;176;198;159;land;false;marsh;1
297;176;226;254;land;false;marsh;1
298;182;218;181;land;false;urban;1
299;85;236;205;land;false;marsh;1
300;210;251;243;land;false;marsh;1
301;235;242;124;land;false;forest;1
302;133;162;218;land;false;marsh;1
303;218;167;241;land;true;marsh;1
304;253;153;218;land;false;marsh;1
305;249;144;193;land;false;marsh;1
306;225;208;199;land;false;marsh;1
307;178;175;234;land;false;marsh;1
308;242;201;80;land;false;marsh;1
309;208;145;226;land;false;marsh;1
310;202;177;173;land;false;desert;1
311;100;157;244;land;false;marsh;1
312;122;200;232;land;false;marsh;1
313;105;234;179;land;false;marsh;1
314;243;222;111;land;false;marsh;1
315;247;238;135;land;false;jungle;1
316;195;163;216;land;true;urban;1
317;216;166;137;land;false;jungle;1
318;89;252;180;land;false;marsh;1
319;203;211;135;land;false;jungle;1
320;181;164;205;land;false;desert;1
321;224;185;239;land;false;marsh;1
322;239;193;206;land;false;urban;1
323;220;204;170;land;false;marsh;1
324;37;232;246;land;true;marsh;1
325;222;110;187;land;false;marsh;1
326;223;211;211;land;false;forest;1
327;246;174;212;land;false;urban;1
328;221;249;176;land;false;marsh;1
329;118;213;223;land;false;plains;1
330;232;231;100;land;false;marsh;1
331;213;196;104;land;false;urban;1
332;170;207;148;land;false;marsh;1
333;215;179;228;land;false;marsh;1
334;247;148;209;land;false;marsh;1
335;225;250;214;land;false;marsh;1
336;143;226;231;land;false;marsh;1
337;169;204;196;land;false;desert;1
338;84;232;211;land;true;marsh;1
339;188;106;244;land;false;marsh;1
340;125;253;137;land;false;marsh;1
341;97;205;204;land;true;forest;1
342;230;182;183;land;false;marsh;1
343;174;186;197;land;false;marsh;1
344;215;249;98;land;false;marsh;1
345;203;161;198;land;false;desert;1
346;249;193;74;land;false;marsh;1
347;219;144;253;land;false;marsh;1
348;223;183;253;land;false;marsh;1
349;154;155;198;land;true;marsh;1
350;156;246;205;land;false;urban;1
351;191;206;195;land;false;desert;1
352;251;80;189;land;false;marsh;1
353;210;238;183;land;false;marsh;1
354;230;115;197;land;false;marsh;1
355;200;214;206;land;false;forest;1
356;136;177;219;land;false;forest;1
357;134;153;221;land;false;desert;1
358;195;189;178;land;false;marsh;1
359;90;235;242;land;false;marsh;1
360;249;236;23;land;false;marsh;1
361;222;87;197;land;false;plains;1
362;219;209;164;land;false;marsh;1
363;167;184;247;land;false;marsh;1
364;238;203;170;land;true;marsh;1
365;176;252;188;land;false;marsh;1
366;241;194;115;land;false;marsh;1
367;185;227;186;land;false;marsh;1
368;199;238;133;land;false;marsh;1
369;222;251;222;land;false;marsh;1
370;186;222;245;land;false;marsh;1
371;241;231;38;land;false;marsh;1
372;140;206;180;land;false;forest;1
373;105;243;213;land;false;forest;1
374;119;186;242;land;true;desert;1
375;232;176;218;land;false;urban;1
376;216;175;152;land;false;desert;1
377;190;191;246;land;true;marsh;1
378;192;158;167;land;false;marsh;1
379;110;159;246;land;false;marsh;1
380;82;196;235;land;true;marsh;1
381;223;109;249;land;false;jungle;1
382;247;56;224;land;false;marsh;1
383;104;201;231;land;false;marsh;1
384;222;250;49;land;false;urban;1
385;216;174;223;land;true;marsh;1
386;200;244;107;land;false;marsh;1
387;254;201;109;land;false;marsh;1
388;228;121;206;land;false;desert;1
389;226;211;132;land;true;marsh;1
390;237;181;133;land;false;marsh;1
391;233;125;212;land;true;marsh;1
392;182;187;166;land;false;forest;1
393;224;126;152;land;false;marsh;1
394;131;199;218;land;true;marsh;1
395;205;134;175;land;false;marsh;1
396;210;163;170;land;false;urban;1
397;206;185;118;land;true;urban;1
398;228;172;208;land;false;marsh;1
399;162;174;215;land;false;marsh;1
400;176;174;190;land;false;marsh;1
401;215;246;183;land;false;desert;1
402;245;175;217;land;false;marsh;1
403;170;182;245;land;false;marsh;1
404;218;231;119;land;false;marsh;1
405;244;119;223;land;true;marsh;1
406;227;230;76;land;true;marsh;1
407;220;210;116;land;true;forest;1
408;202;220;163;land;false;marsh;1
409;226;253;157;land;false;urban;1
410;235;247;37;land;false;forest;1
411;161;223;238;land;true;marsh;1
412;209;237;186;land;false;marsh;1
413;180;170;193;land;false;marsh;1
414;240;247;168;land;false;marsh;1
415;204;74;225;land;false;marsh;1
416;213;229;176;land;false;marsh;1
417;178;150;181;land;false;marsh;1
418;222;202;241;land;false;marsh;1
419;82;248;253;land;false;urban;1
420;242;226;130;land;false;marsh;1
421;199;168;167;land;false;urban;1
422;124;218;165;land;false;marsh;1
423;208;227;148;land;false;desert;1
424;91;196;226;land;true;marsh;1
425;161;187;188;land;true;marsh;1
426;208;171;188;land;false;plains;1
427;154;244;234;land;false;desert;1
428;219;148;163;land;false;forest;1
429;198;237;252;land;false;desert;1
430;195;70;254;land;false;marsh;1
431;169;239;254;land;true;forest;1
432;227;228;220;land;false;marsh;1
433;222;111;190;land;false;desert;1
434;199;231;172;land;false;desert;1
435;82;254;201;land;false;marsh;1
436;157;253;246;land;false;plains;1
437;147;240;152;land;false;urban;1
438;125;217;228;land;false;urban;1
439;214;97;244;land;false;marsh;1
440;224;229;242;land;false;marsh;1
441;104;247;244;land;true;marsh;1
442;83;245;177;land;true;marsh;1
443;234;252;59;land;false;plains;1
444;226;238;235;land;false;forest;1
445;191;239;90;land;true;marsh;1
446;61;205;242;land;false;jungle;1
447;227;254;171;land;false;marsh;1
448;216;156;139;land;false;marsh;1
449;203;149;154;land;false;jungle;1
450;129;247;135;land;true;marsh;1
451;100;208;222;land;true;forest;1
452;204;214;232;land;true;marsh;1
453;124;230;239;land;false;marsh;1
454;190;96;224;land;false;marsh;1
455;224;194;98;land;true;marsh;1
456;214;247;138;land;false;marsh;1
457;182;228;113;land;false;marsh;1
458;252;156;150;land;false;forest;1
459;240;223;135;land;false;marsh;1
460;137;243;248;land;true;marsh;1
461;148;151;234;land;false;marsh;1
462;209;77;245;land;false;jungle;1
463;219;134;152;land;false;plains;1
464;165;194;233;land;true;marsh;1
465;180;164;197;land;false;forest;1
466;179;236;187;land;true;forest;1
467;148;177;248;land;false;marsh;1
468;195;165;215;land;false;marsh;1
469;226;204;85;land;false;marsh;1
470;253;236;250;land;false;marsh;1
471;117;188;239;land;true;forest;1
472;206;98;249;land;false;jungle;1
473;172;163;243;land;false;marsh;1
474;105;217;231;land;false;desert;1
475;110;229;221;land;false;marsh;1
476;231;180;123;land;false;marsh;1
477;249;223;80;land;false;marsh;1
478;247;242;54;land;false;forest;1
479;210;201;140;land;true;marsh;1
480;230;209;112;land;false;marsh;1
481;242;210;91;land;false;desert;1
482;70;205;232;land;false;marsh;1
483;200;228;166;land;false;plains;1
484;229;103;192;land;false;marsh;1
485;242;163;96;land;false;desert;1
486;213;95;224;land;true;marsh;1
487;189;231;97;land;true;urban;1
488;155;144;247;land;false;urban;1
489;220;244;213;land;false;forest;1
490;209;227;168;land;true;marsh;1
491;226;178;221;land;false;jungle;1
492;161;128;218;land;false;desert;1
493;225;224;156;land;false;plains;1
494;168;246;144;land;false;urban;1
495;198;239;234;land;false;marsh;1
496;248;225;204;land;false;marsh;1
497;196;252;92;land;false;marsh;1
498;229;218;56;land;false;urban;1
499;214;196;95;land;false;plains;1
500;159;242;163;land;false;marsh;1
501;162;188;177;land;true;marsh;1
502;113;247;195;land;false;urban;1
503;147;214;247;land;false;urban;1
504;230;153;156;land;false;marsh;1
505;209;74;242;land;false;marsh;1
506;241;77;190;land;false;urban;1
507;153;138;250;land;false;marsh;1
508;246;176;221;land;false;marsh;1
509;192;207;145;land;false;forest;1
510;152;143;244;land;false;forest;1
511;251;107;196;land;false;plains;1
512;150;181;213;land;false;marsh;1
513;237;224;164;land;false;marsh;1
514;186;236;231;land;false;marsh;1
515;221;218;119;land;true;marsh;1
516;232;88;218;land;false;forest;1
517;126;156;224;land;false;marsh;1
518;184;188;178;land;false;marsh;1
519;235;132;147;land;true;urban;1
520;217;146;171;land;true;marsh;1
521;148;138;239;land;false;forest;1
522;190;254;93;land;false;marsh;1
523;186;159;175;land;false;marsh;1
524;155;207;151;land;true;marsh;1
525;70;249;231;land;false;forest;1
526;244;216;70;land;false;marsh;1
527;130;190;204;land;false;urban;1
528;240;239;239;land;false;marsh;1
529;135;208;193;land;true;urban;1
530;249;144;209;land;false;marsh;1
531;98;195;243;land;false;marsh;1
532;254;107;242;land;false;marsh;1
533;237;236;157;land;false;marsh;1
534;134;189;229;land;false;marsh;1
535;253;253;234;land;true;forest;1
536;239;188;160;land;false;marsh;1
537;90;243;177;land;false;urban;1
538;175;232;234;land;false;forest;1
539;235;252;242;land;false;marsh;1
540;57;220;249;land;false;marsh;1
541;147;177;212;land;false;marsh;1
542;174;113;229;land;false;marsh;1
543;236;141;183;land;true;marsh;1
544;235;142;253;land;false;forest;1
545;83;244;222;land;true;marsh;1
546;191;230;249;land;false;marsh;1
547;96;218;232;land;false;marsh;1
548;235;152;172;land;false;desert;1
549;169;146;199;land;false;urban;1
550;191;185;219;land;false;forest;1
551;189;179;153;land;false;marsh;1
552;164;249;198;land;false;marsh;1
553;254;115;198;land;false;marsh;1
554;157;247;149;land;false;marsh;1
555;54;253;222;land;false;marsh;1
556;212;155;235;land;false;urban;1
557;220;224;252;land;false;marsh;1
558;196;219;107;land;false;desert;1
559;224;241;55;land;false;marsh;1
560;178;173;190;land;true;forest;1
561;149;250;127;land;false;desert;1
562;131;245;198;land;false;urban;1
563;225;130;213;land;false;marsh;1
564;210;244;221;land;false;plains;1
565;97;204;230;land;false;marsh;1
566;161;219;202;land;false;marsh;1
567;232;64;254;land;false;marsh;1
568;179;189;247;land;false;hills;1
569;145;192;201;land;false;urban;1
570;119;200;208;land;false;forest;1
571;138;217;169;land;false;marsh;1
572;235;139;148;land;false;marsh;1
573;100;191;222;land;false;marsh;1
574;217;75;251;land;false;marsh;1
575;219;187;147;land;false;marsh;1
576;245;144;204;land;false;marsh;1
577;129;190;218;land;true;marsh;1
578;140;203;158;land;false;marsh;1
579;224;220;138;land;false;marsh;1
580;183;215;162;land;false;marsh;1
581;191;240;248;land;true;marsh;1
582;132;241;201;land;false;marsh;1
583;209;192;202;land;false;urban;1
584;191;187;196;land;false;forest;1
585;196;116;221;land;false;forest;1
586;235;174;218;land;false;desert;1
587;248;229;28;land;false;urban;1
588;112;214;177;land;false;marsh;1
589;136;241;124;land;true;marsh;1
590;196;235;141;land;false;desert;1
591;124;227;181;land;false;desert;1
592;222;230;194;land;true;marsh;1
593;253;249;179;land;false;desert;1
594;135;226;252;land;false;forest;1
595;212;239;200;land;false;urban;1
596;239;117;178;land;false;forest;1
597;233;222;150;land;false;urban;1
598;131;166;213;land;false;marsh;1
599;148;169;252;land;true;marsh;1
600;214;98;249;land;false;urban;1
601;219;191;202;land;false;marsh;1
602;71;242;229;land;false;marsh;1
603;153;103;247;land;false;marsh;1
604;203;144;244;land;false;marsh;1
605;151;184;232;land;false;marsh;1
606;138;232;225;land;true;marsh;1
607;242;213;239;land;false;marsh;1
608;180;252;196;land;false;marsh;1
609;202;217;239;land;false;forest;1
610;165;225;138;land;false;marsh;1
611;164;239;156;land;false;marsh;1
612;208;118;232;land;false;plains;1
613;252;174;215;land;true;marsh;1
614;176;158;236;land;false;marsh;1
615;104;245;236;land;false;urban;1
616;194;111;213;land;false;marsh;1
617;236;174;253;land;false;marsh;1
618;124;219;217;land;false;marsh;1
619;159;235;139;land;false;desert;1
620;174;161;169;land;false;forest;1
621;119;246;248;land;true;marsh;1
622;118;237;238;land;true;marsh;1
623;160;253;215;land;false;urban;1
624;188;172;153;land;false;marsh;1
625;169;160;252;land;false;marsh;1
626;229;249;184;land;false;marsh;1
627;254;206;126;land;false;marsh;1
628;171;215;203;land;false;marsh;1
629;130;174;233;land;false;marsh;1
630;232;203;94;land;false;desert;1
631;214;230;64;land;true;marsh;1
632;219;192;251;land;false;plains;1
633;222;199;112;land;false;marsh;1
634;232;228;127;land;false;marsh;1
635;82;251;241;land;false;marsh;1
636;142;228;140;land;false;marsh;1
637;250;175;250;land;false;urban;1
638;209;166;162;land;false;marsh;1
639;136;172;212;land;true;marsh;1
640;161;213;141;land;false;desert;1
641;227;211;135;land;true;marsh;1
642;138;195;181;land;false;desert;1
643;223;184;187;land;false;marsh;1
644;241;221;132;land;false;marsh;1
645;237;234;198;land;false;marsh;1
646;63;205;234;land;true;marsh;1
647;232;243;173;land;false;marsh;1
648;156;254;121;land;false;urban;1
649;214;131;204;land;false;jungle;1
650;238;239;180;land;false;marsh;1
651;49;232;237;land;false;urban;1
652;116;204;216;land;false;plains;1
653;184;181;217;land;false;marsh;1
654;196;107;231;land;false;marsh;1
655;109;206;242;land;false;desert;1
656;158;193;201;land;false;marsh;1
657;202;220;123;land;false;marsh;1
658;117;214;203;land;false;marsh;1
659;161;249;119;land;false;forest;1
660;161;138;212;land;false;urban;1
661;245;200;188;land;true;marsh;1
662;114;210;254;land;false;marsh;1
663;130;219;193;land;false;urban;1
664;203;103;204;land;false;marsh;1
665;67;188;247;land;false;marsh;1
666;228;186;126;land;false;desert;1
667;225;204;254;land;false;jungle;1
668;248;90;210;land;false;marsh;1
669;231;246;246;land;false;marsh;1
670;148;245;137;land;true;desert;1
671;89;223;210;land;false;desert;1
672;252;213;245;land;true;desert;1
673;238;203;80;land;false;marsh;1
674;222;176;219;land;false;plains;1
675;75;209;236;land;true;marsh;1
676;221;165;170;land;true;marsh;1
677;133;252;126;land;false;desert;1
678;233;162;124;land;false;marsh;1
679;231;181;126;land;false;marsh;1
680;252;165;108;land;false;marsh;1
681;207;60;248;land;false;marsh;1
682;206;149;213;land;false;urban;1
683;253;254;135;land;false;marsh;1
684;239;254;156;land;false;marsh;1
685;195;210;137;land;false;jungle;1
686;131;151;222;land;false;marsh;1
687;190;181;147;land;false;marsh;1
688;160;203;139;land;false;marsh;1
689;106;248;237;land;false;urban;1
690;78;226;224;land;false;desert;1
691;222;134;214;land;false;marsh;1
692;163;146;241;land;false;marsh;1
693;155;243;251;land;true;marsh;1
694;205;161;241;land;false;hills;1
695;239;173;133;land;true;forest;1
696;199;199;141;land;false;marsh;1
697;160;237;238;land;false;marsh;1
698;242;195;228;land;true;marsh;1
699;227;140;219;land;true;marsh;1
700;245;250;41;land;false;forest;1
701;205;196;182;land;false;marsh;1
702;174;210;126;land;false;urban;1
703;187;122;242;land;false;desert;1
704;249;246;212;land;true;urban;1
705;163;199;229;land;true;marsh;1
706;131;249;207;land;false;marsh;1
707;213;219;88;land;false;marsh;1
708;251;43;220;land;false;marsh;1
709;93;253;214;land;false;marsh;1
710;14;245;254;land;false;marsh;1
711;188;240;203;land;false;marsh;1
712;127;249;145;land;false;marsh;1
713;195;144;186;land;false;marsh;1
714;180;209;144;land;false;desert;1
715;196;112;202;land;false;marsh;1
716;174;177;224;land;true;marsh;1
717;200;198;138;land;false;desert;1
718;253;200;115;land;false;urban;1
719;170;215;201;land;false;marsh;1
720;146;178;217;land;false;marsh;1
721;199;176;193;land;false;urban;1
722;227;144;187;land;false;marsh;1
723;91;246;221;land;false;marsh;1
724;243;145;248;land;true;marsh;1
725;63;218;237;land;false;forest;1
726;56;248;233;land;false;forest;1
727;252;195;117;land;false;urban;1
728;194;145;192;land;false;jungle;1
729;156;236;251;land;true;marsh;1
730;188;217;212;land;false;desert;1
731;106;207;203;land;false;marsh;1
732;164;243;232;land;false;marsh;1
733;236;190;143;land;false;urban;1
734;222;164;232;land;false;marsh;1
735;233;40;243;land;false;marsh;1
736;214;216;99;land;false;forest;1
737;238;235;107;land;false;marsh;1
738;46;246;217;land;false;urban;1
739;230;129;167;land;false;plains;1
740;173;254;186;land;false;marsh;1
741;239;192;236;land;false;marsh;1
742;172;215;134;land;true;marsh;1
743;141;234;166;land;false;marsh;1
744;212;247;68;land;false;marsh;1
745;248;150;118;land;false;marsh;1
746;215;184;166;land;false;marsh;1
747;221;154;253;land;true;marsh;1
748;114;219;245;land;false;marsh;1
749;192;138;247;land;true;marsh;1
750;136;165;216;land;false;forest;1
751;189;113;232;land;false;forest;1
752;201;200;134;land;false;marsh;1
753;233;51;239;land;true;forest;1
754;241;86;234;land;false;marsh;1
755;145;235;123;land;false;marsh;1
756;135;219;181;land;false;marsh;1
757;49;232;239;land;false;marsh;1
758;188;240;204;land;false;marsh;1
759;196;210;109;land;false;marsh;1
760;195;131;217;land;false;desert;1
761;163;105;244;land;false;urban;1
762;172;222;166;land;true;marsh;1
763;155;219;161;land;false;marsh;1
764;208;212;246;land;false;marsh;1
765;224;211;127;land;true;urban;1
766;152;172;253;land;false;marsh;1
767;219;106;189;land;false;marsh;1
768;167;208;212;land;false;urban;1
769;172;184;254;land;false;desert;1
770;230;174;162;land;false;marsh;1
771;113;224;197;land;false;forest;1
772;251;77;247;land;true;marsh;1
773;196;250;181;land;false;marsh;1
774;219;117;201;land;false;marsh;1
775;248;106;150;land;false;marsh;1
776;234;144;223;land;false;marsh;1
777;240;225;82;land;false;jungle;1
778;161;125;253;land;false;desert;1
779;162;200;144;land;true;marsh;1
780;98;196;207;land;false;forest;1
781;211;240;159;land;false;marsh;1
782;250;155;251;land;false;marsh;1
783;175;134;245;land;true;marsh;1
784;228;210;243;land;false;marsh;1
785;138;186;229;land;false;marsh;1
786;191;174;186;land;false;marsh;1
787;230;241;132;land;true;forest;1
788;246;171;159;land;false;marsh;1
789;217;163;147;land;false;marsh;1
790;115;187;233;land;false;marsh;1
791;203;123;250;land;false;marsh;1
